SC_S5_17_L		 5 1  8  9  9  2  4  -2019.5 1.5 1.3  61.2 490.3 -2550.0 -2500.0
SC_S5_18_L		 5 1  8  9  9  2  5  -1808.0 1.5 1.3  61.1 489.1 -2550.0 -2500.0
SC_S5_19_L		 5 1  8  9  9  2  6  -1873.4 1.5 1.3  61.4 491.8 -2550.0 -2500.0
SC_S5_20_L		 5 1  8  9  9  2  7  -2397.0 1.5 1.3  60.8 486.7 -2550.0 -2500.0
SC_S5_21_L		 5 1  8  9  9  2  8  -2028.4 1.5 1.3  61.3 491.0 -2550.0 -2500.0
SC_S5_22_L		 5 1  8  9  9  2  9  -2063.9 1.5 1.3  61.1  61.1 -2550.0 -2500.0
SC_S5_23_L		 5 1  8  9  9  2 10  -2050.8 1.5 1.3  61.0 488.7 -2550.0 -2500.0
SC_S5_01_R		 5 1  8  9 10  2  0  -1813.7 1.5 1.3  60.6 485.0 -2550.0 -2500.0
SC_S5_02_R		 5 1  8  9 10  2  1  -1951.0 1.5 1.3  60.7 485.9 -2550.0 -2500.0
SC_S5_03_R		 5 1  8  9 10  2  2  -1750.0 1.5 1.3  60.8 486.9 -2550.0 -2500.0
SC_S5_04_R		 5 1  8  9 10  2  3  -1903.9 1.5 1.3  60.6 485.4 -2550.0 -2500.0
SC_S5_05_R		 5 1  8  9 10  2  4  -1921.8 1.5 1.3  61.3 490.7 -2550.0 -2500.0
SC_S5_06_R		 5 1  8  9 10  2  5  -1782.1 1.5 1.3  60.8 487.0 -2550.0 -2500.0
SC_S5_07_R		 5 1  8  9 10  2  6  -1814.6 1.5 1.3  61.0 488.1 -2550.0 -2500.0
SC_S5_08_R		 5 1  8  9 10  2  7  -2088.8 1.5 1.3  61.0 488.7 -2550.0 -2500.0
SC_S5_09_R		 5 1  8  9 10  2  8  -1837.3 1.5 1.3  60.7 486.3 -2550.0 -2500.0
SC_S5_10_R		 5 1  8  9 10  2  9  -1951.8 1.5 1.3  61.3 490.7 -2550.0 -2500.0
SC_S5_11_R		 5 1  8  9 10  2 10  -1813.8 1.5 1.3  61.2 489.7 -2550.0 -2500.0
SC_S5_12_R		 5 1  8  9 10  2 11  -2170.5 1.5 1.3  61.0 488.1 -2550.0 -2500.0
SC_S5_13_R		 5 1  8  9 11  2  0  -1988.0 1.5 1.3  61.2 490.0 -2550.0 -2500.0
SC_S5_14_R		 5 1  8  9 11  2  1  -2061.3 1.5 1.3  61.2 489.8 -2550.0 -2500.0
SC_S5_15_R		 5 1  8  9 11  2  2  -2136.8 1.5 1.3  61.2 489.9 -2550.0 -2500.0
SC_S5_16_R		 5 1  8  9 11  2  3  -1913.8 1.5 1.3  61.4 491.5 -2550.0 -2500.0
SC_S5_17_R		 5 1  8  9 11  2  4  -1867.2 1.5 1.3  61.2 490.0 -2550.0 -2500.0
SC_S5_18_R		 5 1  8  9 11  2  5  -2038.8 1.5 1.3  61.1 489.0 -2550.0 -2500.0
SC_S5_19_R		 5 1  8  9 11  2  6  -2128.5 1.5 1.3  61.4 491.9 -2550.0 -2500.0
SC_S5_20_R		 5 1  8  9 11  2  7  -2142.7 1.5 1.3  61.1 488.9 -2550.0 -2500.0
SC_S5_21_R		 5 1  8  9 11  2  8  -1911.6 1.5 1.3  61.2 490.2 -2550.0 -2500.0
SC_S5_22_R		 5 1  8  9 11  2  9  -1952.6 1.5 1.3  61.0 488.7 -2550.0 -2500.0
SC_S5_23_R		 5 1  8  9 11  2 10  -2341.0 1.5 1.3  61.1 489.4 -2550.0 -2500.0
SC_S6_01_L		 6 1  8 10  0  2  0  -1664.0 1.5 1.3 489.3 489.3 -2550.0 -2500.0
SC_S6_02_L		 6 1  8 10  0  2  1  -1842.4 1.5 1.3 485.1 485.1 -2550.0 -2500.0
SC_S6_03_L		 6 1  8 10  0  2  2  -1950.7 1.5 1.3 488.6 488.6 -2550.0 -2500.0
SC_S6_04_L		 6 1  8 10  0  2  3  -1733.6 1.5 1.3 487.8 487.8 -2550.0 -2500.0
SC_S6_05_L		 6 1  8 10  0  2  4  -1783.4 1.5 1.3 487.7 487.7 -2550.0 -2500.0
SC_S6_06_L		 6 1  8 10  0  2  5  -1836.0 1.5 1.3 488.1 488.1 -2550.0 -2500.0
SC_S6_07_L		 6 1  8 10  0  2  6  -1858.7 1.5 1.3 488.1 488.1 -2550.0 -2500.0
